trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
369,False,"{'a': 0.01, 'e': 0.9922219646001302}",25,0,-59.66253713758722,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
370,False,"{'a': 0.01, 'e': 0.9920037250643534}",30,0,-149.23433095434902,"{0: 20, 1: 3, 2: 4, 3: 0, 4: 3}",0
371,False,"{'a': 0.01, 'e': 0.9917806581535238}",20,0,-85.9635559224643,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
372,False,"{'a': 0.01, 'e': 0.9915526929318095}",20,0,-28.008048780682348,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
373,False,"{'a': 0.01, 'e': 0.9913197582540637}",25,0,-167.31335826369065,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 3}",0
374,False,"{'a': 0.01, 'e': 0.9910817827827837}",25,0,-114.08471979569536,"{0: 17, 1: 0, 2: 5, 3: 2, 4: 1}",0
375,False,"{'a': 0.01, 'e': 0.9908386950052709}",25,0,-112.33840069613787,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
376,False,"{'a': 0.01, 'e': 0.9905904232509857}",20,0,-75.43323527553703,"{0: 11, 1: 4, 2: 3, 3: 2, 4: 0}",0
377,False,"{'a': 0.01, 'e': 0.9903368957090867}",20,0,-116.68014585471182,"{0: 10, 1: 4, 2: 3, 3: 2, 4: 1}",0
378,False,"{'a': 0.01, 'e': 0.9900780404461491}",20,0,-37.73192014469274,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
379,False,"{'a': 0.01, 'e': 0.9898137854240523}",25,0,-136.62945003455093,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 2}",0
380,False,"{'a': 0.01, 'e': 0.989544058518029}",20,0,-90.88704532162232,"{0: 11, 1: 5, 2: 2, 3: 1, 4: 1}",0
381,False,"{'a': 0.01, 'e': 0.9892687875348666}",30,0,-249.80665536543452,"{0: 14, 1: 3, 2: 7, 3: 3, 4: 3}",0
382,False,"{'a': 0.01, 'e': 0.9889879002312549}",20,0,-145.65252468855374,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
383,False,"{'a': 0.01, 'e': 0.9887013243322682}",30,12,-22.489714649012736,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 0}",1
384,False,"{'a': 0.01, 'e': 0.988408987549976}",20,0,-152.7212801432749,"{0: 11, 1: 0, 2: 5, 3: 2, 4: 2}",0
385,False,"{'a': 0.01, 'e': 0.9881108176021713}",25,7,-181.93955510146017,"{0: 5, 1: 6, 2: 4, 3: 0, 4: 3}",1
386,False,"{'a': 0.01, 'e': 0.9878067422312107}",25,13,-3.7385271862497595,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
387,False,"{'a': 0.01, 'e': 0.9874966892229532}",20,0,-168.04514383244626,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 3}",0
388,False,"{'a': 0.01, 'e': 0.9871805864257939}",25,0,-53.31741778994148,"{0: 20, 1: 0, 2: 2, 3: 3, 4: 0}",0
389,False,"{'a': 0.01, 'e': 0.9868583617697787}",20,0,-84.07063545872634,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
390,False,"{'a': 0.01, 'e': 0.9865299432857954}",25,0,-100.83281837649095,"{0: 17, 1: 5, 2: 1, 3: 0, 4: 2}",0
391,False,"{'a': 0.01, 'e': 0.9861952591248283}",25,0,-145.69157051093248,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
392,False,"{'a': 0.01, 'e': 0.9858542375772709}",20,10,-125.53018440607246,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 3}",1
393,False,"{'a': 0.01, 'e': 0.9855068070922844}",25,0,-213.18327805574881,"{0: 14, 1: 2, 2: 4, 3: 1, 4: 4}",0
394,False,"{'a': 0.01, 'e': 0.9851528962971958}",25,0,-128.81707438035752,"{0: 12, 1: 3, 2: 7, 3: 3, 4: 0}",0
395,False,"{'a': 0.01, 'e': 0.9847924340169235}",35,0,-287.99467220828603,"{0: 16, 1: 4, 2: 9, 3: 2, 4: 4}",0
396,False,"{'a': 0.01, 'e': 0.9844253492934247}",20,0,-206.98815292059524,"{0: 9, 1: 1, 2: 6, 3: 0, 4: 4}",0
397,False,"{'a': 0.01, 'e': 0.9840515714051531}",20,0,-125.17240663681672,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",1
398,False,"{'a': 0.01, 'e': 0.9836710298865177}",25,0,-116.58255315087314,"{0: 14, 1: 5, 2: 3, 3: 2, 4: 1}",0
399,False,"{'a': 0.01, 'e': 0.9832836545473361}",25,15,0.2133505304096599,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
400,False,"{'a': 0.01, 'e': 0.9828893754922708}",35,0,-180.0036318672481,"{0: 23, 1: 2, 2: 5, 3: 3, 4: 2}",0
401,False,"{'a': 0.01, 'e': 0.9824881231402404}",20,0,-66.66188808350644,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
402,False,"{'a': 0.01, 'e': 0.9820798282437971}",25,0,-95.07000984643449,"{0: 14, 1: 2, 2: 8, 3: 1, 4: 0}",0
403,False,"{'a': 0.01, 'e': 0.9816644219084611}",20,0,-149.49870706605984,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
404,False,"{'a': 0.01, 'e': 0.9812418356120038}",30,0,-168.4274011685765,"{0: 16, 1: 4, 2: 7, 3: 1, 4: 2}",0
405,False,"{'a': 0.01, 'e': 0.9808120012236693}",20,0,-54.813534759913,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
406,False,"{'a': 0.01, 'e': 0.9803748510233277}",25,0,-130.5483782427864,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",1
407,False,"{'a': 0.01, 'e': 0.9799303177205503}",20,0,-175.4966025825197,"{0: 11, 1: 0, 2: 5, 3: 1, 4: 3}",0
408,False,"{'a': 0.01, 'e': 0.9794783344735979}",20,0,-123.53006986869157,"{0: 13, 1: 2, 2: 1, 3: 2, 4: 2}",0
409,False,"{'a': 0.01, 'e': 0.9790188349083143}",25,0,-77.29662483128666,"{0: 17, 1: 1, 2: 5, 3: 2, 4: 0}",0
410,False,"{'a': 0.01, 'e': 0.9785517531369163}",30,0,-282.6169100174704,"{0: 15, 1: 1, 2: 8, 3: 1, 4: 5}",0
411,False,"{'a': 0.01, 'e': 0.978077023776672}",25,0,-98.22053344593589,"{0: 14, 1: 5, 2: 5, 3: 0, 4: 1}",0
412,False,"{'a': 0.01, 'e': 0.977594581968459}",20,0,-131.07514965408677,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 3}",0
413,False,"{'a': 0.01, 'e': 0.9771043633951942}",25,0,-103.31787392834623,"{0: 18, 1: 0, 2: 4, 3: 2, 4: 1}",0
414,False,"{'a': 0.01, 'e': 0.9766063043001277}",20,0,-102.77391804205214,"{0: 11, 1: 0, 2: 8, 3: 0, 4: 1}",0
415,False,"{'a': 0.01, 'e': 0.9761003415049928}",25,8,-92.17855371813289,"{0: 10, 1: 1, 2: 4, 3: 1, 4: 1}",1
416,False,"{'a': 0.01, 'e': 0.975586412428003}",20,6,-87.12335488920432,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 2}",1
417,False,"{'a': 0.01, 'e': 0.9750644551016904}",25,0,-78.59276501680958,"{0: 18, 1: 1, 2: 3, 3: 3, 4: 0}",0
418,False,"{'a': 0.01, 'e': 0.9745344081905762}",25,0,-133.10774889537248,"{0: 16, 1: 3, 2: 2, 3: 2, 4: 2}",0
419,False,"{'a': 0.01, 'e': 0.9739962110086671}",35,0,-176.47801038433107,"{0: 20, 1: 4, 2: 6, 3: 4, 4: 1}",0
420,False,"{'a': 0.01, 'e': 0.9734498035367685}",20,0,-150.76951376320406,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 3}",0
421,False,"{'a': 0.01, 'e': 0.97289512643961}",25,0,-38.76083496600148,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
422,False,"{'a': 0.01, 'e': 0.9723321210827733}",35,0,-182.3597695655694,"{0: 20, 1: 6, 2: 5, 3: 2, 4: 2}",0
423,False,"{'a': 0.01, 'e': 0.9717607295494182}",25,0,-82.19489725714509,"{0: 19, 1: 1, 2: 2, 3: 2, 4: 1}",0
424,False,"{'a': 0.01, 'e': 0.971180894656797}",20,0,-90.28663848699533,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
425,False,"{'a': 0.01, 'e': 0.9705925599725539}",20,0,-56.13665527107514,"{0: 14, 1: 3, 2: 0, 3: 3, 4: 0}",0
426,False,"{'a': 0.01, 'e': 0.9699956698308004}",25,0,-212.7172039273095,"{0: 14, 1: 0, 2: 7, 3: 0, 4: 4}",0
427,False,"{'a': 0.01, 'e': 0.9693901693479618}",25,0,-48.45242113664402,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
428,False,"{'a': 0.01, 'e': 0.9687760044383881}",20,0,-133.895828419874,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
429,False,"{'a': 0.01, 'e': 0.9681531218297229}",20,0,-145.83051137999945,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
430,False,"{'a': 0.01, 'e': 0.9675214690780263}",30,0,-119.9260968234016,"{0: 19, 1: 4, 2: 4, 3: 2, 4: 1}",0
431,False,"{'a': 0.01, 'e': 0.9668809945826428}",25,0,-310.37777123396654,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 6}",0
432,False,"{'a': 0.01, 'e': 0.9662316476008126}",30,12,-38.401709906239866,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 1}",1
433,False,"{'a': 0.01, 'e': 0.9655733782620177}",20,0,-60.351258595257384,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
434,False,"{'a': 0.01, 'e': 0.96490613758206}",25,0,-171.2279752886967,"{0: 14, 1: 2, 2: 4, 3: 3, 4: 2}",0
435,False,"{'a': 0.01, 'e': 0.9642298774768644}",20,0,-115.18763695990123,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
436,False,"{'a': 0.01, 'e': 0.963544550776004}",25,0,-201.23702594503825,"{0: 14, 1: 4, 2: 2, 3: 1, 4: 4}",0
437,False,"{'a': 0.01, 'e': 0.9628501112359411}",20,0,-120.60560349963768,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
438,False,"{'a': 0.01, 'e': 0.9621465135529805}",20,0,-40.99021338221495,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
439,False,"{'a': 0.01, 'e': 0.9614337133759312}",30,0,-28.399752825490136,"{0: 25, 1: 1, 2: 3, 3: 1, 4: 0}",0
440,False,"{'a': 0.01, 'e': 0.9607116673184701}",25,8,-59.006320021379764,"{0: 9, 1: 4, 2: 3, 3: 1, 4: 0}",1
441,False,"{'a': 0.01, 'e': 0.9599803329712078}",25,0,-118.40024680121664,"{0: 13, 1: 4, 2: 5, 3: 3, 4: 0}",0
442,False,"{'a': 0.01, 'e': 0.959239668913448}",30,0,-98.06512397542288,"{0: 17, 1: 8, 2: 4, 3: 0, 4: 1}",0
443,False,"{'a': 0.01, 'e': 0.9584896347246411}",20,0,-90.53375429907074,"{0: 13, 1: 1, 2: 2, 3: 4, 4: 0}",0
444,False,"{'a': 0.01, 'e': 0.9577301909955256}",20,0,-24.308938538876777,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
445,False,"{'a': 0.01, 'e': 0.9569612993389558}",25,0,-91.63791458789251,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
446,False,"{'a': 0.01, 'e': 0.9561829224004125}",25,0,-173.49581410668313,"{0: 11, 1: 4, 2: 8, 3: 0, 4: 2}",0
447,False,"{'a': 0.01, 'e': 0.9553950238681933}",25,0,-252.2719761178048,"{0: 10, 1: 3, 2: 7, 3: 1, 4: 4}",0
448,False,"{'a': 0.01, 'e': 0.95459756848328}",25,0,-182.51913799176603,"{0: 12, 1: 2, 2: 8, 3: 1, 4: 2}",0
449,False,"{'a': 0.01, 'e': 0.9537905220488812}",30,0,-169.93958321368245,"{0: 19, 1: 1, 2: 7, 3: 0, 4: 3}",0
450,False,"{'a': 0.01, 'e': 0.9529738514396466}",20,0,-106.67352999952895,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
451,False,"{'a': 0.01, 'e': 0.9521475246105532}",25,9,-11.205657472239032,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
452,False,"{'a': 0.01, 'e': 0.9513115106054575}",20,0,-132.74073140094652,"{0: 13, 1: 0, 2: 3, 3: 2, 4: 2}",0
453,False,"{'a': 0.01, 'e': 0.9504657795653166}",30,0,-72.69657314271385,"{0: 22, 1: 3, 2: 4, 3: 0, 4: 1}",0
454,False,"{'a': 0.01, 'e': 0.9496103027360734}",20,10,-44.29973953166131,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
455,False,"{'a': 0.01, 'e': 0.9487450524762047}",25,0,-159.02027456196905,"{0: 11, 1: 5, 2: 7, 3: 0, 4: 2}",0
456,False,"{'a': 0.01, 'e': 0.9478700022639327}",20,0,-154.57049452761254,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
457,False,"{'a': 0.01, 'e': 0.946985126704098}",20,0,-90.16328314492573,"{0: 9, 1: 3, 2: 7, 3: 1, 4: 0}",0
458,False,"{'a': 0.01, 'e': 0.9460904015346914}",20,0,-51.744797547457594,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
459,False,"{'a': 0.01, 'e': 0.9451858036330476}",25,0,-135.61972580065222,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
460,False,"{'a': 0.01, 'e': 0.944271311021696}",30,0,-172.57933193649134,"{0: 19, 1: 1, 2: 5, 3: 3, 4: 2}",0
461,False,"{'a': 0.01, 'e': 0.9433469028738721}",25,0,-124.54602194875571,"{0: 11, 1: 2, 2: 11, 3: 1, 4: 0}",0
462,False,"{'a': 0.01, 'e': 0.9424125595186856}",25,0,-167.4633766325,"{0: 13, 1: 2, 2: 7, 3: 1, 4: 2}",0
463,False,"{'a': 0.01, 'e': 0.9414682624459486}",20,0,-59.2192268728768,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
464,False,"{'a': 0.01, 'e': 0.9405139943106617}",30,0,-169.37273490163454,"{0: 22, 1: 2, 2: 2, 3: 0, 4: 4}",0
465,False,"{'a': 0.01, 'e': 0.9395497389371583}",30,0,-118.06210530608581,"{0: 20, 1: 4, 2: 4, 3: 0, 4: 2}",0
466,False,"{'a': 0.01, 'e': 0.9385754813229101}",30,0,-83.94752255390698,"{0: 20, 1: 6, 2: 2, 3: 1, 4: 1}",0
467,False,"{'a': 0.01, 'e': 0.9375912076419907}",25,0,-89.64384563959732,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
468,False,"{'a': 0.01, 'e': 0.9365969052482003}",30,1,-111.24178119908316,"{0: 21, 1: 1, 2: 5, 3: 0, 4: 2}",1
469,False,"{'a': 0.01, 'e': 0.9355925626778525}",25,10,-42.52143057647066,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
470,False,"{'a': 0.01, 'e': 0.9345781696522235}",20,0,-102.76408258773864,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
471,False,"{'a': 0.01, 'e': 0.9335537170796644}",25,0,-103.95079093860372,"{0: 13, 1: 6, 2: 5, 3: 0, 4: 1}",0
472,False,"{'a': 0.01, 'e': 0.9325191970573792}",30,14,-83.64585182734956,"{0: 8, 1: 1, 2: 5, 3: 2, 4: 0}",1
473,False,"{'a': 0.01, 'e': 0.93147460287287}",35,0,-145.5661630614413,"{0: 23, 1: 4, 2: 3, 3: 4, 4: 1}",0
474,False,"{'a': 0.01, 'e': 0.9304199290050486}",20,0,-79.07737190785902,"{0: 13, 1: 1, 2: 3, 3: 3, 4: 0}",0
475,False,"{'a': 0.01, 'e': 0.9293551711250201}",30,0,-133.53827388095814,"{0: 20, 1: 1, 2: 7, 3: 0, 4: 2}",0
476,False,"{'a': 0.01, 'e': 0.9282803260965373}",20,13,-33.25608466282155,"{0: 4, 1: 0, 2: 2, 3: 1, 4: 0}",1
477,False,"{'a': 0.01, 'e': 0.9271953919761288}",20,0,-76.93391563735244,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
478,False,"{'a': 0.01, 'e': 0.9261003680129034}",20,0,-25.236950657817726,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
479,False,"{'a': 0.01, 'e': 0.9249952546480336}",25,0,-64.18714340632552,"{0: 18, 1: 0, 2: 5, 3: 2, 4: 0}",0
480,False,"{'a': 0.01, 'e': 0.9238800535139181}",20,0,-53.60692971586265,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
481,False,"{'a': 0.01, 'e': 0.9227547674330292}",25,9,-107.62895726608855,"{0: 10, 1: 2, 2: 1, 3: 1, 4: 2}",1
482,False,"{'a': 0.01, 'e': 0.9216194004164453}",35,0,-70.48627603635056,"{0: 28, 1: 0, 2: 5, 3: 1, 4: 1}",0
483,False,"{'a': 0.01, 'e': 0.9204739576620717}",30,0,-147.40285597862214,"{0: 16, 1: 3, 2: 9, 3: 1, 4: 1}",0
484,False,"{'a': 0.01, 'e': 0.9193184455525533}",25,0,-95.2937227089029,"{0: 13, 1: 3, 2: 9, 3: 0, 4: 0}",0
485,False,"{'a': 0.01, 'e': 0.9181528716528818}",20,8,-20.760401054691815,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
486,False,"{'a': 0.01, 'e': 0.9169772447077007}",30,0,-183.3561608529749,"{0: 16, 1: 2, 2: 9, 3: 1, 4: 2}",0
487,False,"{'a': 0.01, 'e': 0.9157915746383097}",20,0,-124.55929374400361,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
488,False,"{'a': 0.01, 'e': 0.9145958725393748}",20,0,-158.39288107361187,"{0: 10, 1: 0, 2: 7, 3: 1, 4: 2}",0
489,False,"{'a': 0.01, 'e': 0.9133901506753439}",30,0,-79.12373964044991,"{0: 20, 1: 4, 2: 4, 3: 2, 4: 0}",0
490,False,"{'a': 0.01, 'e': 0.9121744224765755}",20,0,-82.29507763928267,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
491,False,"{'a': 0.01, 'e': 0.910948702535179}",25,0,-122.65813909925876,"{0: 15, 1: 5, 2: 3, 3: 0, 4: 2}",0
492,False,"{'a': 0.01, 'e': 0.9097130066005754}",25,0,-80.55818751892177,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
493,False,"{'a': 0.01, 'e': 0.9084673515747783}",25,0,-125.20066695566955,"{0: 13, 1: 7, 2: 3, 3: 0, 4: 2}",0
494,False,"{'a': 0.01, 'e': 0.9072117555074012}",20,0,-2.784333358134701,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
495,False,"{'a': 0.01, 'e': 0.9059462375903932}",20,0,-142.29255149124776,"{0: 9, 1: 0, 2: 9, 3: 1, 4: 1}",0
496,False,"{'a': 0.01, 'e': 0.9046708181525095}",25,18,-0.5188286910287778,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
497,False,"{'a': 0.01, 'e': 0.9033855186535173}",30,0,-129.0653503725178,"{0: 17, 1: 4, 2: 7, 3: 1, 4: 1}",0
498,False,"{'a': 0.01, 'e': 0.9020903616781457}",20,0,-53.748785283468116,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
499,False,"{'a': 0.01, 'e': 0.9007853709297787}",20,0,-74.07665823877556,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
500,False,"{'a': 0.01, 'e': 0.8994705712238998}",20,0,-15.559959521786197,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
501,False,"{'a': 0.01, 'e': 0.8981459884812897}",25,0,-148.48157179116706,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 3}",0
502,False,"{'a': 0.01, 'e': 0.8968116497209826}",25,14,3.377918229380145,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.01, 'e': 0.8954675830529867}",20,0,-80.10517174705879,"{0: 12, 1: 1, 2: 5, 3: 2, 4: 0}",0
504,False,"{'a': 0.01, 'e': 0.8941138176707689}",20,0,-89.21935351836208,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
505,False,"{'a': 0.01, 'e': 0.8927503838435148}",20,0,-32.863484040283616,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
506,False,"{'a': 0.01, 'e': 0.8913773129081624}",20,0,-29.18072226094853,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
507,False,"{'a': 0.01, 'e': 0.8899946372612175}",25,0,-188.06600976045115,"{0: 14, 1: 1, 2: 6, 3: 1, 4: 3}",0
508,False,"{'a': 0.01, 'e': 0.8886023903503549}",25,0,-61.31874163526837,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
509,False,"{'a': 0.01, 'e': 0.887200606665809}",30,0,-135.91166321954438,"{0: 20, 1: 2, 2: 5, 3: 1, 4: 2}",0
510,False,"{'a': 0.01, 'e': 0.885789321731559}",20,0,-110.89561227894151,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
511,False,"{'a': 0.01, 'e': 0.8843685720963146}",25,9,-28.369277681505245,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 0}",1
512,False,"{'a': 0.01, 'e': 0.8829383953243045}",25,0,-183.08628247260035,"{0: 14, 1: 2, 2: 4, 3: 2, 4: 3}",0
513,False,"{'a': 0.01, 'e': 0.8814988299858748}",25,0,-165.96616585936152,"{0: 15, 1: 1, 2: 6, 3: 0, 4: 3}",0
514,False,"{'a': 0.01, 'e': 0.8800499156479002}",20,0,-180.604104917569,"{0: 10, 1: 1, 2: 5, 3: 1, 4: 3}",0
515,False,"{'a': 0.01, 'e': 0.8785916928640145}",25,0,-47.67400118498065,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
516,False,"{'a': 0.01, 'e': 0.8771242031646634}",25,0,-149.36252628338343,"{0: 16, 1: 1, 2: 4, 3: 2, 4: 2}",0
517,False,"{'a': 0.01, 'e': 0.8756474890469857}",35,0,-358.08816177631724,"{0: 17, 1: 0, 2: 10, 3: 2, 4: 6}",0
518,False,"{'a': 0.01, 'e': 0.8741615939645283}",25,0,-74.75969901504666,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
519,False,"{'a': 0.01, 'e': 0.872666562316797}",20,0,-150.472902218535,"{0: 11, 1: 1, 2: 4, 3: 2, 4: 2}",0
520,False,"{'a': 0.01, 'e': 0.8711624394386511}",20,5,-69.03763718753558,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 1}",1
521,False,"{'a': 0.01, 'e': 0.8696492715895456}",25,0,-173.96253463618905,"{0: 13, 1: 3, 2: 6, 3: 0, 4: 3}",0
522,False,"{'a': 0.01, 'e': 0.8681271059426243}",20,0,-73.82988638776723,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
523,False,"{'a': 0.01, 'e': 0.8665959905736709}",25,0,-117.50300530953528,"{0: 16, 1: 0, 2: 6, 3: 2, 4: 1}",0
524,False,"{'a': 0.01, 'e': 0.8650559744499218}",25,0,-147.65904939766503,"{0: 15, 1: 3, 2: 3, 3: 2, 4: 2}",0
525,False,"{'a': 0.01, 'e': 0.8635071074187454}",25,0,-163.6739816685214,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 4}",0
526,False,"{'a': 0.01, 'e': 0.8619494401961929}",25,0,-99.70422328191941,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
527,False,"{'a': 0.01, 'e': 0.8603830243554254}",35,0,-94.65824071074174,"{0: 25, 1: 0, 2: 9, 3: 0, 4: 1}",0
528,False,"{'a': 0.01, 'e': 0.8588079123150218}",20,0,-32.908626937527806,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
529,False,"{'a': 0.01, 'e': 0.8572241573271739}",30,0,-106.82504684251435,"{0: 20, 1: 1, 2: 7, 3: 1, 4: 1}",0
530,False,"{'a': 0.01, 'e': 0.8556318134657691}",20,0,-16.267527835409734,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
531,False,"{'a': 0.01, 'e': 0.8540309356143722}",25,0,-87.95721655734665,"{0: 13, 1: 7, 2: 3, 3: 2, 4: 0}",0
532,False,"{'a': 0.01, 'e': 0.8524215794541039}",20,0,-57.30727330135923,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",1
533,False,"{'a': 0.01, 'e': 0.8508038014514271}",30,1,-66.39630179398272,"{0: 23, 1: 1, 2: 3, 3: 1, 4: 1}",1
534,False,"{'a': 0.01, 'e': 0.8491776588458393}",20,0,-32.2796318346858,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
535,False,"{'a': 0.01, 'e': 0.8475432096374821}",20,0,-76.5233070431432,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",0
536,False,"{'a': 0.01, 'e': 0.845900512574667}",25,0,-52.94567633990202,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
537,False,"{'a': 0.01, 'e': 0.8442496271413265}",20,0,-181.5143360491656,"{0: 12, 1: 1, 2: 1, 3: 3, 4: 3}",0
538,False,"{'a': 0.01, 'e': 0.842590613544391}",20,0,-96.60348724636907,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
539,False,"{'a': 0.01, 'e': 0.8409235327010998}",20,0,-107.36810577620598,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
540,False,"{'a': 0.01, 'e': 0.8392484462262467}",30,0,-152.95803010168405,"{0: 14, 1: 6, 2: 8, 3: 1, 4: 1}",0
541,False,"{'a': 0.01, 'e': 0.83756541641937}",20,12,1.4999704152140587,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
542,False,"{'a': 0.01, 'e': 0.8358745062518844}",20,12,-39.52497763067685,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
543,False,"{'a': 0.01, 'e': 0.8341757793541661}",25,0,-100.35678323035468,"{0: 14, 1: 6, 2: 3, 3: 1, 4: 1}",0
544,False,"{'a': 0.01, 'e': 0.8324693000025902}",25,9,-68.30438840968742,"{0: 9, 1: 2, 2: 3, 3: 2, 4: 0}",1
545,False,"{'a': 0.01, 'e': 0.8307551331065279}",25,0,-26.685749538090125,"{0: 17, 1: 6, 2: 2, 3: 0, 4: 0}",0
546,False,"{'a': 0.01, 'e': 0.8290333441953053}",20,0,-11.141768281387364,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
547,False,"{'a': 0.01, 'e': 0.8273039994051308}",20,0,-9.302134493742926,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
548,False,"{'a': 0.01, 'e': 0.8255671654659922}",20,0,-83.37550678553781,"{0: 12, 1: 0, 2: 6, 3: 2, 4: 0}",0
549,False,"{'a': 0.01, 'e': 0.8238229096885301}",25,0,-97.13387186074947,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
550,False,"{'a': 0.01, 'e': 0.8220712999508903}",20,9,7.769594895728068,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.01, 'e': 0.8203124046855597}",25,0,-66.00137343043824,"{0: 19, 1: 1, 2: 2, 3: 3, 4: 0}",0
552,False,"{'a': 0.01, 'e': 0.8185462928661886}",20,0,-42.84894925019811,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
